DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,ARRIVAL STATUS,previous_flight_status
05/15/2022,Sunday,YX 3602,ORD,697,806,1,0
05/15/2022,Sunday,OO 5235,ORD,904,1017,1,1
05/15/2022,Sunday,UA 2051,ORD,1140,1251,0,1
05/15/2022,Sunday,YX 4798,ORD,1285,1395,2,0
05/15/2023,Monday,B6 656,MCO,975,1142,1,0
05/15/2023,Monday,9E 5340,JFK,-90,4,0,0
05/15/2023,Monday,9E 5350,JFK,599,686,0,0
05/15/2023,Monday,YX 5859,JFK,809,903,0,0
05/15/2023,Monday,B6 116,JFK,810,882,2,0
05/15/2023,Monday,B6 2516,JFK,1319,1399,0,2
05/15/2023,Monday,YX 4262,ORD,873,988,0,0
05/15/2023,Monday,OO 5441,ORD,902,1017,0,0
05/15/2023,Monday,UA 538,ORD,1158,1269,1,0
05/15/2023,Monday,YX 4345,ORD,1213,1324,0,1
05/16/2006,Tuesday,B6 68,JFK,575,650,2,0
05/16/2006,Tuesday,B6 72,JFK,925,995,0,2
05/16/2006,Tuesday,B6 22,JFK,1370,1435,2,0
05/16/2006,Tuesday,OO 5848,ORD,600,707,1,0
05/16/2006,Tuesday,OO 6898,ORD,1135,1244,1,1
05/16/2007,Wednesday,B6 660,MCO,770,929,1,0
05/16/2007,Wednesday,B6 22,JFK,-65,6,1,0
05/16/2007,Wednesday,B6 68,JFK,565,651,0,1
05/16/2007,Wednesday,B6 1032,JFK,720,800,0,0
05/16/2007,Wednesday,B6 72,JFK,925,1000,1,0
05/16/2007,Wednesday,OO 5538,ORD,606,713,2,0
05/16/2007,Wednesday,OO 5516,ORD,1030,1146,2,2
05/16/2007,Wednesday,OO 5444,ORD,1330,1434,1,2
05/16/2009,Saturday,B6 660,MCO,775,935,2,0
05/16/2009,Saturday,B6 656,JFK,479,561,0,0
05/16/2009,Saturday,B6 42,JFK,622,694,2,0
05/16/2009,Saturday,B6 12,JFK,912,995,1,2
05/16/2009,Saturday,B6 22,JFK,1355,1433,1,1
05/16/2009,Saturday,OO 6752,ORD,445,550,2,0
05/16/2009,Saturday,OO 6239,ORD,1325,1431,0,2
05/16/2010,Sunday,B6 660,MCO,790,950,2,0
05/16/2010,Sunday,B6 22,JFK,-80,1,0,0
05/16/2010,Sunday,B6 42,JFK,599,684,0,0
05/16/2010,Sunday,B6 656,JFK,734,813,0,0
05/16/2010,Sunday,B6 12,JFK,1030,1131,1,0
05/16/2011,Monday,B6 664,MCO,765,923,0,0
05/16/2011,Monday,B6 660,MCO,1040,1199,1,0
05/16/2011,Monday,B6 22,JFK,-75,1,1,0
05/16/2011,Monday,B6 42,JFK,620,690,2,1
05/16/2011,Monday,B6 658,JFK,780,855,0,2
05/16/2011,Monday,B6 12,JFK,1019,1114,2,0
05/16/2011,Monday,OO 6243,ORD,592,696,1,0
05/16/2012,Wednesday,B6 664,MCO,751,915,2,0
05/16/2012,Wednesday,B6 660,MCO,1205,1365,0,2
05/16/2012,Wednesday,B6 42,JFK,565,639,1,0
05/16/2012,Wednesday,B6 658,JFK,708,776,0,1
05/16/2012,Wednesday,B6 24,JFK,1019,1107,0,0
05/16/2012,Wednesday,B6 22,JFK,1366,1439,0,0
05/16/2013,Thursday,B6 664,MCO,735,898,2,0
05/16/2013,Thursday,B6 42,JFK,570,642,2,0
05/16/2013,Thursday,B6 658,JFK,765,834,0,2
05/16/2013,Thursday,B6 24,JFK,1020,1107,0,0
05/16/2013,Thursday,B6 22,JFK,1365,1437,0,0
05/16/2013,Thursday,OO 6520,ORD,486,590,0,0
05/16/2014,Friday,B6 1056,MCO,740,902,0,0
05/16/2014,Friday,B6 656,MCO,1139,1300,1,0
05/16/2014,Friday,B6 116,JFK,560,631,2,0
05/16/2014,Friday,B6 316,JFK,780,847,1,2
05/16/2014,Friday,B6 1516,JFK,1055,1144,2,1
05/16/2014,Friday,B6 1816,JFK,1368,1438,1,2
05/16/2015,Saturday,B6 656,MCO,1135,1296,2,0
05/16/2015,Saturday,B6 116,JFK,562,640,1,0
05/16/2015,Saturday,B6 1516,JFK,1020,1115,1,1
05/16/2015,Saturday,B6 1816,JFK,1363,1439,2,1
05/16/2016,Monday,B6 656,MCO,1195,1358,0,0
05/16/2016,Monday,B6 1816,JFK,-65,9,0,0
05/16/2016,Monday,B6 116,JFK,528,610,0,0
05/16/2016,Monday,B6 2516,JFK,1010,1098,0,0
05/16/2016,Monday,OO 5945,ORD,700,807,0,0
05/16/2016,Monday,OO 3000,ORD,764,866,0,0
05/16/2017,Tuesday,B6 656,MCO,1260,1422,0,0
05/16/2017,Tuesday,B6 1816,JFK,-45,25,0,0
05/16/2017,Tuesday,B6 116,JFK,515,601,0,0
05/16/2017,Tuesday,B6 2516,JFK,1010,1101,0,0
05/16/2017,Tuesday,OO 5986,ORD,470,580,0,0
05/16/2017,Tuesday,OO 5463,ORD,695,805,0,0
05/16/2017,Tuesday,OO 5773,ORD,1125,1233,1,0
05/16/2018,Wednesday,B6 656,MCO,1214,1376,1,0
05/16/2018,Wednesday,B6 116,JFK,454,524,2,0
05/16/2018,Wednesday,9E 4003,JFK,575,656,0,2
05/16/2018,Wednesday,B6 2516,JFK,990,1079,1,0
05/16/2018,Wednesday,9E 4074,JFK,1029,1119,1,1
05/16/2018,Wednesday,9E 4081,JFK,1290,1378,0,1
05/16/2018,Wednesday,YX 3741,ORD,465,577,0,0
05/16/2018,Wednesday,YX 3694,ORD,634,746,0,0
05/16/2018,Wednesday,OO 5532,ORD,902,1019,2,0
05/16/2018,Wednesday,OO 5271,ORD,1155,1271,2,2
05/16/2019,Thursday,B6 656,MCO,-160,1,0,0
05/16/2019,Thursday,9E 5306,JFK,581,658,0,0
05/16/2019,Thursday,B6 116,JFK,635,714,0,0
05/16/2019,Thursday,9E 5157,JFK,1019,1109,1,0
05/16/2019,Thursday,B6 2516,JFK,1020,1117,0,1
05/16/2019,Thursday,9E 5367,JFK,1325,1416,2,0
05/16/2019,Thursday,YX 3534,ORD,500,607,2,0
05/16/2019,Thursday,OO 5983,ORD,900,1014,2,2
05/16/2019,Thursday,OO 2961,ORD,960,1067,1,2
05/16/2019,Thursday,UA 607,ORD,1160,1271,1,1
05/16/2019,Thursday,AA 1488,ORD,1195,1302,1,1
05/16/2022,Monday,B6 656,MCO,711,876,0,0
05/16/2022,Monday,9E 5446,JFK,763,844,0,0
05/16/2022,Monday,9E 4730,JFK,910,985,1,0
05/16/2022,Monday,9E 4953,JFK,1230,1316,2,1
05/16/2022,Monday,B6 2516,JFK,1305,1387,2,2
05/16/2022,Monday,YX 3602,ORD,697,806,2,0
05/16/2022,Monday,OO 5235,ORD,904,1017,2,2
05/16/2022,Monday,UA 2051,ORD,1140,1251,2,2
05/16/2022,Monday,YX 4798,ORD,1285,1395,1,2
05/16/2023,Tuesday,B6 656,MCO,975,1142,0,0
05/16/2023,Tuesday,9E 5340,JFK,-90,4,2,0
05/16/2023,Tuesday,9E 5350,JFK,599,686,2,2
05/16/2023,Tuesday,YX 5859,JFK,809,903,0,2
05/16/2023,Tuesday,B6 116,JFK,810,882,1,0
05/16/2023,Tuesday,B6 2516,JFK,1319,1399,0,1
05/16/2023,Tuesday,YX 4262,ORD,875,990,0,0
05/16/2023,Tuesday,OO 5441,ORD,902,1017,0,0
05/16/2023,Tuesday,UA 538,ORD,1158,1269,1,0
05/17/2006,Wednesday,B6 68,JFK,575,650,0,0
05/17/2006,Wednesday,B6 72,JFK,925,995,0,0
05/17/2006,Wednesday,B6 22,JFK,1370,1435,1,0
05/17/2006,Wednesday,OO 5848,ORD,600,707,0,0
05/17/2006,Wednesday,OO 6898,ORD,1135,1244,1,0
05/17/2007,Thursday,B6 660,MCO,770,929,0,0
05/17/2007,Thursday,B6 22,JFK,-65,6,1,0
05/17/2007,Thursday,B6 68,JFK,565,651,1,1
05/17/2007,Thursday,B6 1032,JFK,720,800,2,1
05/17/2007,Thursday,B6 72,JFK,925,1000,2,2
05/17/2007,Thursday,OO 5538,ORD,606,713,0,0
05/17/2007,Thursday,OO 5516,ORD,1030,1146,2,0
05/17/2007,Thursday,OO 5444,ORD,1330,1434,2,2
05/17/2009,Sunday,B6 660,MCO,775,935,0,0
05/17/2009,Sunday,B6 656,JFK,479,561,0,0
05/17/2009,Sunday,B6 42,JFK,622,694,0,0
05/17/2009,Sunday,B6 12,JFK,912,995,2,0
05/17/2009,Sunday,B6 72,JFK,1235,1333,0,2
05/17/2009,Sunday,B6 22,JFK,1355,1433,2,0
05/17/2009,Sunday,OO 6752,ORD,446,551,0,0
05/17/2009,Sunday,OO 6799,ORD,878,984,0,0
05/17/2009,Sunday,OO 6557,ORD,1155,1261,2,0
05/17/2010,Monday,B6 660,MCO,790,950,1,0
05/17/2010,Monday,B6 22,JFK,-80,1,1,0
05/17/2010,Monday,B6 42,JFK,599,684,2,1
05/17/2010,Monday,B6 656,JFK,734,813,0,2
05/17/2010,Monday,B6 12,JFK,1030,1131,0,0
05/17/2011,Tuesday,B6 660,MCO,1040,1199,1,0
05/17/2011,Tuesday,B6 22,JFK,-75,1,0,0
05/17/2011,Tuesday,B6 42,JFK,620,690,1,0
05/17/2011,Tuesday,B6 658,JFK,780,855,0,1
05/17/2011,Tuesday,B6 12,JFK,1019,1114,1,0
05/17/2011,Tuesday,OO 6243,ORD,592,696,2,0
05/17/2012,Thursday,B6 664,MCO,751,915,2,0
05/17/2012,Thursday,B6 660,MCO,1205,1365,2,2
05/17/2012,Thursday,B6 42,JFK,565,639,0,0
05/17/2012,Thursday,B6 658,JFK,708,776,1,0
05/17/2012,Thursday,B6 24,JFK,1019,1107,1,1
05/17/2012,Thursday,B6 22,JFK,1366,1439,0,1
05/17/2013,Friday,B6 664,MCO,735,898,1,0
05/17/2013,Friday,B6 42,JFK,570,642,2,0
05/17/2013,Friday,B6 658,JFK,765,834,2,2
05/17/2013,Friday,B6 24,JFK,1020,1107,0,2
05/17/2013,Friday,B6 22,JFK,1365,1437,2,0
05/17/2013,Friday,OO 6520,ORD,486,590,0,0
05/17/2014,Saturday,B6 1056,MCO,740,902,2,0
05/17/2014,Saturday,B6 656,MCO,1139,1300,0,2
05/17/2014,Saturday,B6 116,JFK,560,631,2,0
05/17/2014,Saturday,B6 1516,JFK,1055,1144,0,2
05/17/2014,Saturday,B6 1816,JFK,1368,1438,0,0
05/17/2015,Sunday,B6 656,MCO,1135,1296,0,0
05/17/2015,Sunday,B6 116,JFK,562,640,0,0
05/17/2015,Sunday,B6 1516,JFK,1020,1115,0,0
05/17/2015,Sunday,B6 1816,JFK,1363,1439,1,0
05/17/2016,Tuesday,B6 656,MCO,1195,1358,2,0
05/17/2016,Tuesday,B6 1816,JFK,-65,9,1,0
05/17/2016,Tuesday,B6 116,JFK,528,610,0,1
05/17/2016,Tuesday,B6 2516,JFK,1010,1098,0,0
05/17/2016,Tuesday,OO 5945,ORD,700,807,0,0
05/17/2016,Tuesday,OO 3000,ORD,764,866,2,0
05/17/2017,Wednesday,B6 656,MCO,1260,1422,1,0
05/17/2017,Wednesday,B6 1816,JFK,-45,25,1,0
05/17/2017,Wednesday,B6 116,JFK,515,601,0,1
05/17/2017,Wednesday,B6 2516,JFK,1010,1101,1,0
05/17/2017,Wednesday,OO 5986,ORD,470,580,0,0
05/17/2017,Wednesday,OO 5463,ORD,695,805,0,0
05/17/2017,Wednesday,OO 5773,ORD,1125,1233,0,0
05/17/2018,Thursday,B6 656,MCO,1214,1376,1,0
05/17/2018,Thursday,B6 116,JFK,454,524,2,0
05/17/2018,Thursday,9E 4003,JFK,575,656,1,2
05/17/2018,Thursday,B6 2516,JFK,990,1079,0,1
05/17/2018,Thursday,9E 4074,JFK,1029,1119,1,0
05/17/2018,Thursday,9E 4081,JFK,1290,1378,0,1
05/17/2018,Thursday,YX 3741,ORD,465,577,0,0
05/17/2018,Thursday,YX 3694,ORD,634,746,0,0
05/17/2018,Thursday,OO 5532,ORD,902,1019,2,0
05/17/2018,Thursday,OO 5271,ORD,1155,1271,2,2
05/17/2019,Friday,B6 656,MCO,-160,1,1,0
05/17/2019,Friday,9E 5306,JFK,581,658,0,0
05/17/2019,Friday,B6 116,JFK,635,714,0,0
05/17/2019,Friday,9E 5157,JFK,1019,1109,0,0
05/17/2019,Friday,B6 2516,JFK,1020,1117,0,0
05/17/2019,Friday,9E 5367,JFK,1325,1416,0,0
05/17/2019,Friday,YX 3534,ORD,500,607,1,0
05/17/2019,Friday,OO 5983,ORD,900,1014,0,1
05/17/2019,Friday,OO 2961,ORD,960,1067,1,0
05/17/2019,Friday,UA 607,ORD,1160,1271,1,1
05/17/2019,Friday,AA 1488,ORD,1195,1302,0,1
05/17/2022,Tuesday,B6 656,MCO,711,876,1,0
05/17/2022,Tuesday,9E 5446,JFK,763,844,0,0
05/17/2022,Tuesday,9E 4730,JFK,910,985,0,0
05/17/2022,Tuesday,9E 4953,JFK,1230,1316,0,0
05/17/2022,Tuesday,B6 2516,JFK,1305,1387,0,0
05/17/2022,Tuesday,YX 3602,ORD,697,806,0,0
05/17/2022,Tuesday,OO 5235,ORD,904,1017,0,0
05/17/2022,Tuesday,UA 2051,ORD,1140,1251,0,0
05/17/2022,Tuesday,YX 4798,ORD,1285,1395,2,0
05/17/2023,Wednesday,B6 656,MCO,975,1142,2,0
05/17/2023,Wednesday,9E 5340,JFK,-90,4,0,0
05/17/2023,Wednesday,9E 5350,JFK,599,686,0,0
05/17/2023,Wednesday,YX 5859,JFK,809,903,0,0
05/17/2023,Wednesday,B6 116,JFK,810,882,1,0
05/17/2023,Wednesday,B6 2516,JFK,1319,1399,0,1
05/17/2023,Wednesday,YX 4262,ORD,875,990,0,0
05/17/2023,Wednesday,OO 5441,ORD,902,1017,0,0
05/17/2023,Wednesday,UA 538,ORD,1158,1269,1,0
05/18/2006,Thursday,B6 68,JFK,575,650,0,0
05/18/2006,Thursday,B6 72,JFK,925,995,2,0
05/18/2006,Thursday,B6 22,JFK,1370,1435,1,2
05/18/2006,Thursday,OO 5848,ORD,600,707,0,0
05/18/2006,Thursday,OO 6898,ORD,1135,1244,1,0
05/18/2007,Friday,B6 660,MCO,770,929,0,0
05/18/2007,Friday,B6 22,JFK,-65,6,1,0
05/18/2007,Friday,B6 68,JFK,565,651,1,1
05/18/2007,Friday,B6 1032,JFK,720,800,1,1
05/18/2007,Friday,B6 72,JFK,925,1000,2,1
05/18/2007,Friday,OO 5538,ORD,606,713,2,0
05/18/2007,Friday,OO 5516,ORD,1030,1146,1,2
05/18/2007,Friday,OO 5444,ORD,1330,1434,1,1
05/18/2009,Monday,B6 660,MCO,775,935,1,0
05/18/2009,Monday,B6 656,JFK,479,561,2,0
05/18/2009,Monday,B6 42,JFK,622,694,0,2
05/18/2009,Monday,B6 12,JFK,912,995,1,0
05/18/2009,Monday,B6 22,JFK,1355,1433,0,1
05/18/2009,Monday,OO 6752,ORD,461,566,2,0
05/18/2009,Monday,OO 6557,ORD,1155,1261,1,2
05/18/2010,Tuesday,B6 660,MCO,790,950,2,0
05/18/2010,Tuesday,B6 22,JFK,-80,1,1,0
05/18/2010,Tuesday,B6 42,JFK,599,684,0,1
05/18/2010,Tuesday,B6 656,JFK,734,813,0,0
05/18/2010,Tuesday,B6 12,JFK,1030,1131,1,0
05/18/2011,Wednesday,B6 660,MCO,1040,1199,0,0
05/18/2011,Wednesday,B6 22,JFK,-75,1,2,0
05/18/2011,Wednesday,B6 42,JFK,620,690,0,2
05/18/2011,Wednesday,B6 658,JFK,780,855,0,0
05/18/2011,Wednesday,B6 12,JFK,1019,1114,1,0
05/18/2011,Wednesday,OO 6243,ORD,592,696,1,0
05/18/2012,Friday,B6 664,MCO,751,915,1,0
05/18/2012,Friday,B6 660,MCO,1205,1365,2,1
05/18/2012,Friday,B6 42,JFK,565,639,1,0
05/18/2012,Friday,B6 658,JFK,708,776,0,1
05/18/2012,Friday,B6 24,JFK,1019,1107,0,0
05/18/2012,Friday,B6 22,JFK,1366,1439,0,0
05/18/2013,Saturday,B6 664,MCO,735,898,2,0
05/18/2013,Saturday,B6 42,JFK,570,642,1,0
05/18/2013,Saturday,B6 658,JFK,765,834,0,1
05/18/2013,Saturday,B6 24,JFK,1020,1107,0,0
05/18/2013,Saturday,B6 22,JFK,1365,1437,0,0
05/18/2013,Saturday,OO 6251,ORD,1040,1142,2,0
05/18/2014,Sunday,B6 1056,MCO,740,902,2,0
05/18/2014,Sunday,B6 656,MCO,1139,1300,2,2
05/18/2014,Sunday,B6 116,JFK,560,631,0,0
05/18/2014,Sunday,B6 316,JFK,780,847,2,0
05/18/2014,Sunday,B6 1516,JFK,1055,1144,0,2
05/18/2014,Sunday,B6 1816,JFK,1368,1438,0,0
05/18/2014,Sunday,OO 6364,ORD,590,697,0,0
05/18/2015,Monday,B6 656,MCO,1135,1296,2,0
05/18/2015,Monday,B6 116,JFK,562,640,1,0
05/18/2015,Monday,B6 1516,JFK,1020,1115,1,1
05/18/2015,Monday,B6 1816,JFK,1363,1439,1,1
05/18/2016,Wednesday,B6 656,MCO,1195,1358,2,0
05/18/2016,Wednesday,B6 1816,JFK,-65,9,0,0
05/18/2016,Wednesday,B6 116,JFK,550,628,0,0
05/18/2016,Wednesday,B6 2516,JFK,1010,1098,1,0
05/18/2016,Wednesday,OO 5945,ORD,700,807,0,0
05/18/2016,Wednesday,OO 3000,ORD,764,866,2,0
05/18/2017,Thursday,B6 656,MCO,1260,1422,1,0
05/18/2017,Thursday,B6 1816,JFK,-45,25,1,0
05/18/2017,Thursday,B6 116,JFK,515,601,0,1
05/18/2017,Thursday,B6 2516,JFK,1010,1101,1,0
05/18/2017,Thursday,OO 5986,ORD,470,580,0,0
05/18/2017,Thursday,OO 5463,ORD,695,805,0,0
05/18/2017,Thursday,OO 5773,ORD,1125,1233,1,0
05/18/2018,Friday,B6 656,MCO,1214,1376,1,0
05/18/2018,Friday,B6 116,JFK,454,524,1,0
05/18/2018,Friday,9E 4003,JFK,575,656,2,1
05/18/2018,Friday,B6 2516,JFK,989,1078,2,2
05/18/2018,Friday,9E 4074,JFK,1029,1119,1,2
05/18/2018,Friday,9E 4081,JFK,1290,1378,0,1
05/18/2018,Friday,YX 3741,ORD,465,577,0,0
05/18/2018,Friday,YX 3694,ORD,634,746,0,0
05/18/2018,Friday,OO 5532,ORD,902,1019,2,0
05/18/2018,Friday,OO 5271,ORD,1155,1271,2,2
05/18/2019,Saturday,B6 656,MCO,-160,1,0,0
05/18/2019,Saturday,9E 5306,JFK,581,656,2,0
05/18/2019,Saturday,B6 116,JFK,629,708,0,2
05/18/2019,Saturday,9E 5157,JFK,1019,1103,0,0
05/18/2019,Saturday,B6 2516,JFK,1020,1117,0,0
05/18/2019,Saturday,9E 5367,JFK,1325,1413,0,0
05/18/2019,Saturday,YX 3534,ORD,500,607,0,0
05/18/2019,Saturday,AA 1822,ORD,540,644,0,0
05/18/2019,Saturday,OO 5983,ORD,900,1014,2,0
05/18/2019,Saturday,OO 2961,ORD,960,1067,1,2
05/18/2019,Saturday,UA 607,ORD,1160,1271,1,1
05/18/2019,Saturday,AA 1488,ORD,1195,1302,1,1
05/18/2022,Wednesday,B6 656,MCO,711,876,2,0
05/18/2022,Wednesday,9E 5446,JFK,763,844,0,0
05/18/2022,Wednesday,9E 4730,JFK,910,985,0,0
05/18/2022,Wednesday,9E 4953,JFK,1230,1316,0,0
05/18/2022,Wednesday,B6 2516,JFK,1305,1387,0,0
05/18/2022,Wednesday,YX 3602,ORD,697,806,0,0
05/18/2022,Wednesday,OO 5235,ORD,904,1017,0,0
05/18/2022,Wednesday,UA 2051,ORD,1140,1251,2,0
05/18/2022,Wednesday,YX 4798,ORD,1285,1395,0,2
05/18/2023,Thursday,B6 656,MCO,975,1142,0,0
05/18/2023,Thursday,9E 5340,JFK,-90,4,0,0
05/18/2023,Thursday,9E 5350,JFK,599,686,0,0
05/18/2023,Thursday,YX 5859,JFK,809,903,0,0
05/18/2023,Thursday,B6 116,JFK,810,882,2,0
05/18/2023,Thursday,B6 2516,JFK,1319,1399,2,2
05/18/2023,Thursday,YX 4262,ORD,873,988,0,0
05/18/2023,Thursday,OO 5441,ORD,902,1017,0,0
05/18/2023,Thursday,UA 538,ORD,1158,1269,0,0
05/18/2023,Thursday,YX 4345,ORD,1213,1324,2,0
05/19/2006,Friday,B6 68,JFK,575,650,1,0
05/19/2006,Friday,B6 72,JFK,925,995,1,1
05/19/2006,Friday,B6 22,JFK,1370,1435,1,1
05/19/2006,Friday,OO 5848,ORD,600,707,1,0
05/19/2006,Friday,OO 6898,ORD,1135,1244,1,1
05/19/2007,Saturday,B6 660,MCO,770,929,2,0
05/19/2007,Saturday,B6 22,JFK,-65,6,0,0
05/19/2007,Saturday,B6 68,JFK,565,651,1,0
05/19/2007,Saturday,B6 1032,JFK,720,800,0,1
05/19/2007,Saturday,B6 72,JFK,925,1000,2,0
05/19/2007,Saturday,OO 5538,ORD,606,713,2,0
05/19/2007,Saturday,OO 6418,ORD,880,987,2,2
05/19/2007,Saturday,OO 5516,ORD,1030,1147,1,2
05/19/2007,Saturday,OO 5444,ORD,1330,1431,1,1
05/19/2009,Tuesday,B6 660,MCO,775,935,0,0
05/19/2009,Tuesday,B6 656,JFK,479,561,0,0
05/19/2009,Tuesday,B6 42,JFK,622,694,2,0
05/19/2009,Tuesday,B6 12,JFK,912,995,0,2
05/19/2009,Tuesday,B6 22,JFK,1355,1433,0,0
05/19/2009,Tuesday,OO 6752,ORD,461,566,1,0
05/19/2009,Tuesday,OO 6557,ORD,1230,1336,2,1
05/19/2010,Wednesday,B6 660,MCO,790,950,2,0
05/19/2010,Wednesday,B6 22,JFK,-80,1,0,0
05/19/2010,Wednesday,B6 42,JFK,599,684,0,0
05/19/2010,Wednesday,B6 656,JFK,734,813,0,0
05/19/2010,Wednesday,B6 12,JFK,1030,1131,1,0
05/19/2011,Thursday,B6 664,MCO,765,923,1,0
05/19/2011,Thursday,B6 660,MCO,1040,1199,2,1
05/19/2011,Thursday,B6 22,JFK,-75,1,1,0
05/19/2011,Thursday,B6 42,JFK,620,690,2,1
05/19/2011,Thursday,B6 658,JFK,780,855,1,2
05/19/2011,Thursday,B6 12,JFK,1019,1114,1,1
05/19/2011,Thursday,OO 6243,ORD,592,696,1,0
05/19/2012,Saturday,B6 664,MCO,751,915,2,0
05/19/2012,Saturday,B6 660,MCO,1205,1365,0,2
05/19/2012,Saturday,B6 42,JFK,565,639,0,0
05/19/2012,Saturday,B6 658,JFK,708,776,0,0
05/19/2012,Saturday,B6 24,JFK,1019,1107,0,0
05/19/2012,Saturday,B6 22,JFK,1366,1439,0,0
05/19/2013,Sunday,B6 664,MCO,735,898,2,0
05/19/2013,Sunday,B6 42,JFK,570,642,1,0
05/19/2013,Sunday,B6 658,JFK,765,834,2,1
05/19/2013,Sunday,B6 24,JFK,1020,1107,1,2
05/19/2013,Sunday,B6 22,JFK,1365,1437,1,1
05/19/2013,Sunday,OO 6456,ORD,895,1000,1,0
05/19/2014,Monday,B6 1056,MCO,740,902,1,0
05/19/2014,Monday,B6 656,MCO,1139,1300,1,1
05/19/2014,Monday,B6 116,JFK,560,631,1,0
05/19/2014,Monday,B6 316,JFK,780,847,2,1
05/19/2014,Monday,B6 1516,JFK,1055,1144,0,2
05/19/2014,Monday,B6 1816,JFK,1368,1438,2,0
05/19/2015,Tuesday,B6 656,MCO,1135,1296,1,0
05/19/2015,Tuesday,B6 116,JFK,562,640,2,0
05/19/2015,Tuesday,B6 1516,JFK,1020,1115,0,2
05/19/2015,Tuesday,B6 1816,JFK,1363,1439,1,0
05/19/2016,Thursday,B6 656,MCO,1195,1358,1,0
05/19/2016,Thursday,B6 1816,JFK,-65,9,0,0
05/19/2016,Thursday,B6 116,JFK,528,610,0,0
05/19/2016,Thursday,B6 2516,JFK,1010,1098,0,0
05/19/2016,Thursday,OO 5945,ORD,700,807,0,0
05/19/2016,Thursday,OO 3000,ORD,764,866,2,0
05/19/2017,Friday,B6 656,MCO,1260,1422,1,0
05/19/2017,Friday,B6 1816,JFK,-45,25,2,0
05/19/2017,Friday,B6 116,JFK,515,601,0,2
05/19/2017,Friday,B6 2516,JFK,1010,1101,0,0
05/19/2017,Friday,OO 5986,ORD,470,580,0,0
05/19/2017,Friday,OO 5463,ORD,695,805,1,0
05/19/2017,Friday,OO 5773,ORD,1125,1233,1,1
05/19/2018,Saturday,B6 656,MCO,1214,1376,1,0
05/19/2018,Saturday,B6 116,JFK,454,524,0,0
05/19/2018,Saturday,9E 4003,JFK,575,651,0,0
05/19/2018,Saturday,B6 2516,JFK,990,1079,1,0
05/19/2018,Saturday,9E 4074,JFK,1030,1118,1,1
05/19/2018,Saturday,9E 4081,JFK,1290,1371,1,1
05/19/2018,Saturday,OO 5905,ORD,465,577,0,0
05/19/2018,Saturday,YX 3694,ORD,634,746,0,0
05/19/2018,Saturday,OO 5532,ORD,902,1019,2,0
05/19/2018,Saturday,OO 5271,ORD,1155,1271,0,2
05/19/2019,Sunday,B6 656,MCO,-160,1,1,0
05/19/2019,Sunday,9E 5306,JFK,581,658,1,0
05/19/2019,Sunday,B6 116,JFK,635,714,0,1
05/19/2019,Sunday,9E 5157,JFK,1019,1109,2,0
05/19/2019,Sunday,B6 2516,JFK,1020,1117,2,2
05/19/2019,Sunday,9E 5367,JFK,1325,1416,2,2
05/19/2019,Sunday,YX 3534,ORD,500,607,2,0
05/19/2019,Sunday,OO 3142,ORD,770,876,0,2
05/19/2019,Sunday,OO 5983,ORD,900,1014,1,0
05/19/2019,Sunday,OO 2961,ORD,960,1067,1,1
05/19/2019,Sunday,UA 607,ORD,1160,1271,1,1
05/19/2019,Sunday,AA 1488,ORD,1195,1302,1,1
05/19/2022,Thursday,B6 656,MCO,711,876,1,0
05/19/2022,Thursday,9E 5446,JFK,763,844,0,0
05/19/2022,Thursday,9E 4730,JFK,910,985,2,0
05/19/2022,Thursday,9E 4953,JFK,1230,1316,0,2
05/19/2022,Thursday,B6 2516,JFK,1305,1387,0,0
05/19/2022,Thursday,YX 3602,ORD,697,806,1,0
05/19/2022,Thursday,OO 5235,ORD,904,1017,0,1
05/19/2022,Thursday,UA 2051,ORD,1140,1251,1,0
05/19/2022,Thursday,YX 4798,ORD,1285,1395,2,1
05/19/2023,Friday,B6 656,MCO,975,1142,1,0
05/19/2023,Friday,9E 5340,JFK,-90,4,0,0
05/19/2023,Friday,9E 5350,JFK,599,686,2,0
05/19/2023,Friday,YX 5859,JFK,809,903,0,2
05/19/2023,Friday,B6 116,JFK,810,882,1,0
05/19/2023,Friday,B6 2516,JFK,1319,1399,1,1
05/19/2023,Friday,YX 4262,ORD,873,988,0,0
05/19/2023,Friday,OO 5441,ORD,902,1017,2,0
05/19/2023,Friday,UA 538,ORD,1158,1269,2,2
05/19/2023,Friday,YX 4345,ORD,1213,1324,0,2
05/20/2006,Saturday,B6 68,JFK,575,650,1,0
05/20/2006,Saturday,B6 72,JFK,925,995,0,1
05/20/2006,Saturday,B6 22,JFK,1370,1435,0,0
05/20/2006,Saturday,OO 5848,ORD,600,707,2,0
05/20/2006,Saturday,OO 6898,ORD,1135,1244,1,2
05/20/2007,Sunday,B6 660,MCO,770,929,1,0
05/20/2007,Sunday,B6 22,JFK,-65,6,1,0
05/20/2007,Sunday,B6 68,JFK,565,651,0,1
05/20/2007,Sunday,B6 1032,JFK,720,800,0,0
05/20/2007,Sunday,B6 72,JFK,925,1000,2,0
05/20/2007,Sunday,OO 5538,ORD,606,713,1,0
05/20/2007,Sunday,OO 5516,ORD,1030,1146,1,1
05/20/2007,Sunday,OO 5444,ORD,1330,1434,1,1
05/20/2009,Wednesday,B6 660,MCO,775,935,2,0
