DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS
03/27/2023,Monday,B6 56,MCO,780,945,4.0,0.0,70.77,67.08,1
03/27/2023,Monday,B6 116,JFK,810,882,0.0,0.0,75.19,67.08,2
03/28/2006,Tuesday,B6 22,JFK,1375,1439,27.0,0.0,75.14,73.33,1
03/28/2006,Tuesday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,0
03/28/2006,Tuesday,B6 72,JFK,920,990,0.0,0.0,75.14,73.33,0
03/28/2007,Wednesday,B6 22,JFK,1360,1427,0.0,0.0,68.98,70.1,1
03/28/2007,Wednesday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,2
03/28/2007,Wednesday,B6 72,JFK,920,990,0.0,0.0,68.98,70.1,2
03/28/2007,Wednesday,B6 660,MCO,905,1075,0.0,0.0,79.26,70.1,0
03/28/2007,Wednesday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,2
03/28/2009,Saturday,B6 16,JFK,1020,1112,0.0,0.0,78.98,77.45,1
03/28/2009,Saturday,B6 22,JFK,1360,1439,0.0,0.0,78.98,77.45,1
03/28/2009,Saturday,B6 42,JFK,673,748,0.0,0.0,78.98,77.45,0
03/28/2009,Saturday,B6 80,JFK,417,495,0.0,0.0,78.98,77.45,2
03/28/2009,Saturday,B6 664,MCO,1040,1198,0.0,0.0,81.88,77.45,0
03/28/2009,Saturday,B6 668,MCO,776,935,0.0,0.0,81.88,77.45,0
03/28/2010,Sunday,B6 22,JFK,-75,5,12.0,0.0,74.74,75.68,1
03/28/2010,Sunday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,0
03/28/2010,Sunday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,0
03/28/2010,Sunday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0
03/28/2010,Sunday,B6 660,MCO,1145,1304,1.0,0.0,81.01,75.68,1
03/28/2010,Sunday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,2
03/28/2011,Monday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,1
03/28/2011,Monday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,2
03/28/2011,Monday,B6 62,JFK,1020,1107,49.0,0.0,77.51,73.34,1
03/28/2011,Monday,B6 660,MCO,1140,1296,4.0,0.0,81.61,73.34,1
03/28/2011,Monday,B6 664,MCO,650,809,6.0,0.0,81.61,73.34,1
03/28/2012,Wednesday,B6 12,JFK,885,973,0.0,0.0,81.38,79.13,0
03/28/2012,Wednesday,B6 22,JFK,-70,8,0.0,0.0,81.38,79.13,2
03/28/2012,Wednesday,B6 44,JFK,450,521,0.0,0.0,81.38,79.13,0
03/28/2012,Wednesday,B6 658,MCO,1040,1199,0.0,0.0,83.81,79.13,1
03/28/2012,Wednesday,B6 664,MCO,460,618,0.0,0.0,83.81,79.13,2
03/28/2013,Thursday,B6 12,JFK,958,1048,25.0,0.0,77.31,74.44,1
03/28/2013,Thursday,B6 22,JFK,1371,1437,26.0,0.0,77.31,74.44,1
03/28/2013,Thursday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,2
03/28/2013,Thursday,B6 658,MCO,1045,1206,0.0,0.0,79.46,74.44,0
03/28/2013,Thursday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,2
03/28/2014,Friday,B6 116,JFK,558,629,0.0,0.0,78.64,75.43,0
03/28/2014,Friday,B6 316,JFK,739,811,0.0,0.0,78.64,75.43,0
03/28/2014,Friday,B6 656,MCO,712,875,0.0,0.0,76.25,75.43,0
03/28/2014,Friday,B6 1816,JFK,1370,1436,6.0,0.0,78.64,75.43,1
03/28/2015,Saturday,B6 116,JFK,577,657,0.0,0.0,77.99,75.97,0
03/28/2015,Saturday,B6 656,MCO,883,1046,0.0,0.0,79.02,75.97,0
03/28/2015,Saturday,B6 1816,JFK,1350,1420,2.0,0.0,77.99,75.97,1
03/28/2016,Monday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/28/2016,Monday,B6 316,JFK,1020,1095,71.0,0.0,77.7,75.01,1
03/28/2016,Monday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,1
03/28/2016,Monday,B6 1816,JFK,-65,3,50.0,0.0,77.7,75.01,1
03/28/2017,Tuesday,B6 116,JFK,779,854,0.0,13.0,75.64,71.35,1
03/28/2017,Tuesday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,2
03/28/2017,Tuesday,B6 656,MCO,900,1063,14.0,0.0,77.92,71.35,1
03/28/2017,Tuesday,B6 1816,JFK,-61,8,0.0,0.0,75.64,71.35,2
03/28/2018,Wednesday,B6 116,JFK,438,509,8.0,0.0,78.77,70.96,1
03/28/2018,Wednesday,B6 656,MCO,1163,1326,119.0,0.0,77.44,70.96,1
03/28/2018,Wednesday,B6 2516,JFK,999,1077,4.0,0.0,78.77,70.96,1
03/28/2019,Thursday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,0
03/28/2019,Thursday,B6 656,MCO,1225,1389,99.0,0.0,77.01,73.5,1
03/28/2019,Thursday,B6 2516,JFK,1036,1114,0.0,0.0,79.79,73.5,0
03/28/2022,Monday,B6 116,JFK,570,643,0.0,0.0,71.63,64.63,1
03/28/2022,Monday,B6 656,MCO,671,836,33.0,0.0,68.33,64.63,1
03/28/2023,Tuesday,B6 16,JFK,-75,4,6.0,0.0,75.19,67.08,1
03/28/2023,Tuesday,B6 56,MCO,780,945,0.0,0.0,70.77,67.08,1
03/28/2023,Tuesday,B6 116,JFK,810,882,98.0,0.0,75.19,67.08,1
03/29/2006,Wednesday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,2
03/29/2006,Wednesday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,0
03/29/2006,Wednesday,B6 72,JFK,920,990,0.0,0.0,75.14,73.33,0
03/29/2007,Thursday,B6 22,JFK,1360,1427,18.0,0.0,68.98,70.1,1
03/29/2007,Thursday,B6 68,JFK,575,646,9.0,0.0,68.98,70.1,1
03/29/2007,Thursday,B6 72,JFK,920,990,0.0,0.0,68.98,70.1,1
03/29/2007,Thursday,B6 660,MCO,905,1075,0.0,0.0,79.26,70.1,0
03/29/2007,Thursday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,2
03/29/2009,Sunday,B6 16,JFK,1020,1110,0.0,0.0,78.98,77.45,2
03/29/2009,Sunday,B6 22,JFK,1360,1438,0.0,12.0,78.98,77.45,1
03/29/2009,Sunday,B6 42,JFK,670,743,0.0,0.0,78.98,77.45,0
03/29/2009,Sunday,B6 80,JFK,411,485,0.0,0.0,78.98,77.45,0
03/29/2009,Sunday,B6 664,MCO,1095,1259,0.0,0.0,81.88,77.45,0
03/29/2009,Sunday,B6 668,MCO,776,936,39.0,0.0,81.88,77.45,1
03/29/2010,Monday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,2
03/29/2010,Monday,B6 42,JFK,629,707,43.0,0.0,74.74,75.68,1
03/29/2010,Monday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,2
03/29/2010,Monday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,0
03/29/2010,Monday,B6 660,MCO,1145,1304,49.0,0.0,81.01,75.68,1
03/29/2010,Monday,B6 668,MCO,705,865,0.0,0.0,81.01,75.68,2
03/29/2011,Tuesday,B6 22,JFK,1365,1435,34.0,0.0,77.51,73.34,1
03/29/2011,Tuesday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,2
03/29/2011,Tuesday,B6 62,JFK,1020,1107,0.0,0.0,77.51,73.34,0
03/29/2011,Tuesday,B6 660,MCO,1140,1296,0.0,0.0,81.61,73.34,1
03/29/2011,Tuesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2
03/29/2012,Thursday,B6 12,JFK,885,973,0.0,0.0,81.38,79.13,0
03/29/2012,Thursday,B6 22,JFK,-70,8,0.0,0.0,81.38,79.13,0
03/29/2012,Thursday,B6 44,JFK,450,521,0.0,0.0,81.38,79.13,0
03/29/2012,Thursday,B6 658,MCO,1040,1199,43.0,0.0,83.81,79.13,1
03/29/2012,Thursday,B6 664,MCO,460,618,40.0,0.0,83.81,79.13,1
03/29/2013,Friday,B6 12,JFK,958,1048,0.0,0.0,77.31,74.44,0
03/29/2013,Friday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,0
03/29/2013,Friday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,0
03/29/2013,Friday,B6 658,MCO,1045,1206,4.0,0.0,79.46,74.44,1
03/29/2013,Friday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,0
03/29/2014,Saturday,B6 116,JFK,558,629,0.0,0.0,78.64,75.43,0
03/29/2014,Saturday,B6 316,JFK,739,811,0.0,0.0,78.64,75.43,0
03/29/2014,Saturday,B6 656,MCO,712,875,0.0,0.0,76.25,75.43,1
03/29/2014,Saturday,B6 1816,JFK,1370,1436,0.0,0.0,78.64,75.43,2
03/29/2015,Sunday,B6 116,JFK,576,652,0.0,0.0,77.99,75.97,0
03/29/2015,Sunday,B6 316,JFK,780,859,0.0,0.0,77.99,75.97,0
03/29/2015,Sunday,B6 656,MCO,885,1048,0.0,0.0,79.02,75.97,2
03/29/2015,Sunday,B6 1816,JFK,1349,1418,0.0,0.0,77.99,75.97,1
03/29/2016,Tuesday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,0
03/29/2016,Tuesday,B6 316,JFK,1020,1095,16.0,0.0,77.7,75.01,1
03/29/2016,Tuesday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,1
03/29/2016,Tuesday,B6 1816,JFK,-65,3,31.0,0.0,77.7,75.01,1
03/29/2017,Wednesday,B6 116,JFK,779,854,0.0,0.0,75.64,71.35,2
03/29/2017,Wednesday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,2
03/29/2017,Wednesday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,1
03/29/2017,Wednesday,B6 1816,JFK,-61,8,0.0,0.0,75.64,71.35,1
03/29/2018,Thursday,B6 116,JFK,438,509,0.0,0.0,78.77,70.96,0
03/29/2018,Thursday,B6 656,MCO,1163,1326,22.0,0.0,77.44,70.96,1
03/29/2018,Thursday,B6 2516,JFK,999,1077,0.0,0.0,78.77,70.96,2
03/29/2019,Friday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,0
03/29/2019,Friday,B6 656,MCO,1225,1389,0.0,0.0,77.01,73.5,0
03/29/2019,Friday,B6 2516,JFK,1036,1114,0.0,0.0,79.79,73.5,2
03/29/2022,Tuesday,B6 116,JFK,565,638,0.0,0.0,71.63,64.63,0
03/29/2022,Tuesday,B6 656,MCO,671,836,0.0,0.0,68.33,64.63,2
03/29/2023,Wednesday,B6 16,JFK,-75,4,27.0,0.0,75.19,67.08,1
03/29/2023,Wednesday,B6 56,MCO,780,945,0.0,0.0,70.77,67.08,0
03/29/2023,Wednesday,B6 116,JFK,810,882,0.0,0.0,75.19,67.08,2
03/30/2006,Thursday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,1
03/30/2006,Thursday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,2
03/30/2006,Thursday,B6 72,JFK,920,990,38.0,0.0,75.14,73.33,1
03/30/2007,Friday,B6 22,JFK,1360,1427,0.0,0.0,68.98,70.1,2
03/30/2007,Friday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,1
03/30/2007,Friday,B6 72,JFK,920,990,0.0,0.0,68.98,70.1,2
03/30/2007,Friday,B6 660,MCO,905,1075,0.0,0.0,79.26,70.1,2
03/30/2007,Friday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,0
03/30/2009,Monday,B6 16,JFK,1020,1110,5.0,0.0,78.98,77.45,1
03/30/2009,Monday,B6 22,JFK,1360,1438,0.0,0.0,78.98,77.45,0
03/30/2009,Monday,B6 42,JFK,670,743,0.0,0.0,78.98,77.45,0
03/30/2009,Monday,B6 80,JFK,411,485,0.0,0.0,78.98,77.45,2
03/30/2009,Monday,B6 664,MCO,1095,1259,0.0,0.0,81.88,77.45,0
03/30/2009,Monday,B6 668,MCO,776,936,5.0,0.0,81.88,77.45,1
03/30/2010,Tuesday,B6 22,JFK,-75,5,19.0,0.0,74.74,75.68,1
03/30/2010,Tuesday,B6 42,JFK,629,707,20.0,0.0,74.74,75.68,1
03/30/2010,Tuesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,2
03/30/2010,Tuesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,2
03/30/2010,Tuesday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,0
03/30/2010,Tuesday,B6 668,MCO,705,865,17.0,0.0,81.01,75.68,1
03/30/2011,Wednesday,B6 22,JFK,1365,1435,0.0,0.0,77.51,73.34,0
03/30/2011,Wednesday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,1
03/30/2011,Wednesday,B6 62,JFK,1020,1107,24.0,0.0,77.51,73.34,1
03/30/2011,Wednesday,B6 660,MCO,1140,1296,3.0,0.0,81.61,73.34,1
03/30/2011,Wednesday,B6 664,MCO,650,809,0.0,0.0,81.61,73.34,2
03/30/2012,Friday,B6 12,JFK,885,973,0.0,0.0,81.38,79.13,0
03/30/2012,Friday,B6 22,JFK,-70,8,0.0,0.0,81.38,79.13,2
03/30/2012,Friday,B6 44,JFK,450,521,0.0,0.0,81.38,79.13,0
03/30/2012,Friday,B6 658,MCO,1040,1199,4.0,0.0,83.81,79.13,1
03/30/2012,Friday,B6 664,MCO,460,618,0.0,0.0,83.81,79.13,0
03/30/2013,Saturday,B6 12,JFK,958,1048,2.0,0.0,77.31,74.44,1
03/30/2013,Saturday,B6 22,JFK,1371,1437,0.0,0.0,77.31,74.44,0
03/30/2013,Saturday,B6 44,JFK,450,523,0.0,0.0,77.31,74.44,1
03/30/2013,Saturday,B6 658,MCO,1045,1206,0.0,0.0,79.46,74.44,2
03/30/2013,Saturday,B6 664,MCO,947,1110,0.0,0.0,79.46,74.44,2
03/30/2014,Sunday,B6 116,JFK,570,642,0.0,0.0,78.64,75.43,0
03/30/2014,Sunday,B6 316,JFK,749,818,0.0,0.0,78.64,75.43,1
03/30/2014,Sunday,B6 656,MCO,715,876,88.0,0.0,76.25,75.43,1
03/30/2014,Sunday,B6 1816,JFK,1367,1437,0.0,2.0,78.64,75.43,1
03/30/2015,Monday,B6 116,JFK,576,652,0.0,0.0,77.99,75.97,0
03/30/2015,Monday,B6 316,JFK,780,859,218.0,0.0,77.99,75.97,1
03/30/2015,Monday,B6 656,MCO,885,1048,0.0,0.0,79.02,75.97,0
03/30/2015,Monday,B6 1816,JFK,1362,1428,13.0,0.0,77.99,75.97,1
03/30/2016,Wednesday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/30/2016,Wednesday,B6 316,JFK,1020,1095,0.0,0.0,77.7,75.01,2
03/30/2016,Wednesday,B6 656,MCO,1160,1323,0.0,0.0,80.37,75.01,2
03/30/2016,Wednesday,B6 1816,JFK,-65,3,0.0,0.0,77.7,75.01,2
03/30/2017,Thursday,B6 116,JFK,779,854,0.0,0.0,75.64,71.35,2
03/30/2017,Thursday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,0
03/30/2017,Thursday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,0
03/30/2017,Thursday,B6 1816,JFK,-61,8,0.0,0.0,75.64,71.35,1
03/30/2018,Friday,B6 116,JFK,438,509,0.0,0.0,78.77,70.96,0
03/30/2018,Friday,B6 656,MCO,1163,1326,329.0,0.0,77.44,70.96,1
03/30/2018,Friday,B6 2516,JFK,999,1077,79.0,0.0,78.77,70.96,1
03/30/2019,Saturday,B6 116,JFK,458,534,0.0,0.0,79.79,73.5,0
03/30/2019,Saturday,B6 656,MCO,1225,1389,0.0,0.0,77.01,73.5,2
03/30/2019,Saturday,B6 2516,JFK,1036,1114,0.0,0.0,79.79,73.5,0
03/30/2022,Wednesday,B6 116,JFK,565,638,0.0,0.0,71.63,64.63,0
03/30/2022,Wednesday,B6 656,MCO,671,836,25.0,0.0,68.33,64.63,1
03/30/2023,Thursday,B6 16,JFK,-75,4,20.0,0.0,75.19,67.08,1
03/30/2023,Thursday,B6 56,MCO,780,945,199.0,0.0,70.77,67.08,1
03/30/2023,Thursday,B6 116,JFK,810,882,0.0,0.0,75.19,67.08,0
03/31/2006,Friday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,2
03/31/2006,Friday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,2
03/31/2006,Friday,B6 72,JFK,920,990,0.0,0.0,75.14,73.33,0
03/31/2007,Saturday,B6 22,JFK,1360,1427,0.0,0.0,68.98,70.1,0
03/31/2007,Saturday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,1
03/31/2007,Saturday,B6 72,JFK,920,990,24.0,0.0,68.98,70.1,1
03/31/2007,Saturday,B6 660,MCO,905,1075,0.0,0.0,79.26,70.1,2
03/31/2007,Saturday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,0
03/31/2009,Tuesday,B6 16,JFK,1020,1110,0.0,0.0,78.98,77.45,2
03/31/2009,Tuesday,B6 22,JFK,1360,1438,0.0,0.0,78.98,77.45,0
03/31/2009,Tuesday,B6 42,JFK,670,743,0.0,0.0,78.98,77.45,0
03/31/2009,Tuesday,B6 80,JFK,411,485,0.0,0.0,78.98,77.45,0
03/31/2009,Tuesday,B6 664,MCO,1095,1259,0.0,0.0,81.88,77.45,0
03/31/2009,Tuesday,B6 668,MCO,776,936,0.0,0.0,81.88,77.45,0
03/31/2010,Wednesday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,0
03/31/2010,Wednesday,B6 42,JFK,629,707,0.0,0.0,74.74,75.68,2
03/31/2010,Wednesday,B6 44,JFK,480,564,0.0,0.0,74.74,75.68,2
03/31/2010,Wednesday,B6 62,JFK,873,961,0.0,0.0,74.74,75.68,1
03/31/2010,Wednesday,B6 660,MCO,1145,1304,0.0,0.0,81.01,75.68,1
03/31/2010,Wednesday,B6 668,MCO,705,865,1.0,0.0,81.01,75.68,1
03/31/2011,Thursday,B6 22,JFK,1365,1435,13.0,0.0,77.51,73.34,1
03/31/2011,Thursday,B6 42,JFK,630,696,0.0,0.0,77.51,73.34,1
03/31/2011,Thursday,B6 62,JFK,1020,1107,13.0,0.0,77.51,73.34,1
03/31/2011,Thursday,B6 660,MCO,1140,1296,46.0,0.0,81.61,73.34,1
03/31/2011,Thursday,B6 664,MCO,650,809,0.0,24.0,81.61,73.34,1
03/31/2012,Saturday,B6 12,JFK,885,973,0.0,0.0,81.38,79.13,0
03/31/2012,Saturday,B6 22,JFK,-70,8,0.0,0.0,81.38,79.13,0
03/31/2012,Saturday,B6 44,JFK,450,521,0.0,0.0,81.38,79.13,0
03/31/2012,Saturday,B6 658,MCO,1040,1199,4.0,0.0,83.81,79.13,1
03/31/2012,Saturday,B6 664,MCO,460,618,0.0,0.0,83.81,79.13,2
03/31/2013,Sunday,B6 12,JFK,945,1036,0.0,0.0,77.31,74.44,0
03/31/2013,Sunday,B6 22,JFK,1365,1435,0.0,0.0,77.31,74.44,0
03/31/2013,Sunday,B6 44,JFK,450,526,0.0,0.0,77.31,74.44,0
03/31/2013,Sunday,B6 658,MCO,1045,1209,30.0,0.0,79.46,74.44,1
03/31/2013,Sunday,B6 664,MCO,930,1091,0.0,0.0,79.46,74.44,1
03/31/2014,Monday,B6 116,JFK,570,642,0.0,0.0,78.64,75.43,2
03/31/2014,Monday,B6 316,JFK,749,818,0.0,0.0,78.64,75.43,2
03/31/2014,Monday,B6 656,MCO,715,876,4.0,0.0,76.25,75.43,1
03/31/2014,Monday,B6 1816,JFK,1367,1437,0.0,0.0,78.64,75.43,0
03/31/2015,Tuesday,B6 116,JFK,576,652,0.0,0.0,77.99,75.97,0
03/31/2015,Tuesday,B6 316,JFK,780,859,0.0,0.0,77.99,75.97,0
03/31/2015,Tuesday,B6 656,MCO,885,1048,0.0,0.0,79.02,75.97,2
03/31/2015,Tuesday,B6 1816,JFK,1349,1418,0.0,0.0,77.99,75.97,0
03/31/2016,Thursday,B6 116,JFK,555,629,0.0,0.0,77.7,75.01,1
03/31/2016,Thursday,B6 316,JFK,1020,1095,118.0,0.0,77.7,75.01,1
03/31/2016,Thursday,B6 656,MCO,1160,1323,24.0,0.0,80.37,75.01,1
03/31/2016,Thursday,B6 1816,JFK,-65,3,1.0,0.0,77.7,75.01,1
03/31/2017,Friday,B6 116,JFK,779,854,0.0,0.0,75.64,71.35,2
03/31/2017,Friday,B6 316,JFK,585,666,0.0,0.0,75.64,71.35,0
03/31/2017,Friday,B6 656,MCO,900,1063,0.0,0.0,77.92,71.35,2
03/31/2017,Friday,B6 1816,JFK,-61,8,20.0,0.0,75.64,71.35,1
03/31/2018,Saturday,B6 116,JFK,438,509,0.0,0.0,78.77,70.96,2
03/31/2018,Saturday,B6 656,MCO,1163,1326,0.0,0.0,77.44,70.96,2
03/31/2018,Saturday,B6 2516,JFK,999,1077,0.0,0.0,78.77,70.96,0
03/31/2019,Sunday,B6 116,JFK,464,544,0.0,0.0,79.79,73.5,0
03/31/2019,Sunday,B6 656,MCO,1225,1389,0.0,0.0,77.01,73.5,2
03/31/2019,Sunday,B6 2516,JFK,780,856,0.0,0.0,79.79,73.5,0
03/31/2022,Thursday,B6 116,JFK,565,638,0.0,0.0,71.63,64.63,1
03/31/2022,Thursday,B6 656,MCO,671,836,0.0,0.0,68.33,64.63,0
03/31/2023,Friday,B6 16,JFK,-75,4,0.0,0.0,75.19,67.08,1
03/31/2023,Friday,B6 56,MCO,780,945,267.0,0.0,70.77,67.08,1
03/31/2023,Friday,B6 116,JFK,810,882,127.0,0.0,75.19,67.08,1
04/01/2006,Saturday,B6 22,JFK,1375,1439,0.0,0.0,75.14,73.33,1
04/01/2006,Saturday,B6 68,JFK,590,655,0.0,0.0,75.14,73.33,0
04/01/2006,Saturday,B6 72,JFK,920,990,7.0,129.0,75.14,73.33,1
04/01/2007,Sunday,B6 22,JFK,1360,1427,28.0,0.0,68.98,70.1,1
04/01/2007,Sunday,B6 68,JFK,575,646,0.0,0.0,68.98,70.1,0
04/01/2007,Sunday,B6 72,JFK,920,990,0.0,0.0,68.98,70.1,1
04/01/2007,Sunday,B6 660,MCO,905,1075,0.0,0.0,79.26,70.1,0
04/01/2007,Sunday,B6 1042,JFK,420,500,0.0,0.0,68.98,70.1,0
04/01/2009,Wednesday,B6 16,JFK,1020,1110,0.0,0.0,78.98,77.45,1
04/01/2009,Wednesday,B6 22,JFK,1360,1438,18.0,0.0,78.98,77.45,1
04/01/2009,Wednesday,B6 42,JFK,670,743,0.0,0.0,78.98,77.45,0
04/01/2009,Wednesday,B6 80,JFK,411,485,0.0,0.0,78.98,77.45,0
04/01/2009,Wednesday,B6 664,MCO,1035,1199,0.0,0.0,81.88,77.45,0
04/01/2009,Wednesday,B6 668,MCO,776,936,0.0,0.0,81.88,77.45,2
04/01/2010,Thursday,B6 22,JFK,-75,5,0.0,0.0,74.74,75.68,1
04/01/2010,Thursday,B6 42,JFK,629,705,0.0,0.0,74.74,75.68,0
04/01/2010,Thursday,B6 44,JFK,475,551,0.0,0.0,74.74,75.68,2
04/01/2010,Thursday,B6 62,JFK,882,981,0.0,0.0,74.74,75.68,0
04/01/2010,Thursday,B6 660,MCO,1139,1301,0.0,0.0,81.01,75.68,0
04/01/2010,Thursday,B6 668,MCO,670,829,0.0,0.0,81.01,75.68,1
04/01/2011,Friday,B6 22,JFK,1365,1435,26.0,0.0,77.51,73.34,1
